type,id,amount,fdcId,nutrient_name,nutrient_unit
FoodNutrient,8524217,191.0,747444,"Calcium, Ca",mg
FoodNutrient,8524220,5.34,747444,"Iron, Fe",mg
FoodNutrient,8524221,1540.0,747444,"Potassium, K",mg
FoodNutrient,8524222,180.0,747444,"Magnesium, Mg",mg
FoodNutrient,8524228,3.37,747444,"Zinc, Zn",mg
FoodNutrient,8524230,23.7,747445,Protein,g
FoodNutrient,8524231,1.24,747445,Total lipid (fat),g
FoodNutrient,8524232,4.1,747445,"Fiber, total dietary",g
FoodNutrient,8524235,161.0,747445,"Calcium, Ca",mg
FoodNutrient,8524238,5.4,747445,"Iron, Fe",mg
FoodNutrient,8524239,1510.0,747445,"Potassium, K",mg
FoodNutrient,8524240,170.0,747445,"Magnesium, Mg",mg
FoodNutrient,8524246,3.43,747445,"Zinc, Zn",mg
FoodNutrient,8524248,24.7,747446,Protein,g
FoodNutrient,8524249,1.24,747446,Total lipid (fat),g
FoodNutrient,8524250,4.3,747446,"Fiber, total dietary",g
FoodNutrient,8524253,192.0,747446,"Calcium, Ca",mg
FoodNutrient,8524256,5.48,747446,"Iron, Fe",mg
FoodNutrient,8524257,1520.0,747446,"Potassium, K",mg
FoodNutrient,8524258,176.0,747446,"Magnesium, Mg",mg
FoodNutrient,8524264,3.45,747446,"Zinc, Zn",mg
FoodNutrient,8524279,6.27,747447,"Carbohydrate, by difference",g
FoodNutrient,8524297,0.34,747447,Total lipid (fat),g
FoodNutrient,8524302,46.0,747447,"Calcium, Ca",mg
FoodNutrient,8524303,303.0,747447,"Potassium, K",mg
FoodNutrient,8524304,0.42,747447,"Zinc, Zn",mg
FoodNutrient,8524306,0.15,747447,Vitamin E (alpha-tocopherol),mg
FoodNutrient,8524311,0.639,747447,Niacin,mg
FoodNutrient,8524313,0.191,747447,Vitamin B-6,mg
FoodNutrient,8524314,0.0,747447,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,8524316,0.0,747447,Lactose,g
FoodNutrient,8524317,2.57,747447,Protein,g
FoodNutrient,8524321,2.4,747447,"Fiber, total dietary",g
FoodNutrient,8524322,0.69,747447,"Iron, Fe",mg
FoodNutrient,8524323,21.0,747447,"Magnesium, Mg",mg
FoodNutrient,8524325,36.0,747447,"Sodium, Na",mg
FoodNutrient,8524331,91.3,747447,"Vitamin C, total ascorbic acid",mg
FoodNutrient,8524332,0.077,747447,Thiamin,mg
FoodNutrient,8524333,0.114,747447,Riboflavin,mg
FoodNutrient,8524346,102.0,747447,Vitamin K (phylloquinone),µg
FoodNutrient,8524348,65.0,747447,"Folate, total",µg
FoodNutrient,8524349,8.0,747447,"Vitamin A, RAE",µg
FoodNutrient,8524354,2.4,747447,"Fiber, insoluble",g
FoodNutrient,8524355,0.0,747447,"Fiber, soluble",g
FoodNutrient,8524359,1.4,747447,"Sugars, Total",g
FoodNutrient,8524360,3.8,747447,"Carbohydrate, by summation",g
FoodNutrient,8524371,0.07,747447,Total fat (NLEA),g
FoodNutrient,8525360,0.0,747693,Lactose,g
FoodNutrient,8525366,0.55,747693,Total lipid (fat),g
FoodNutrient,8525368,14.0,747693,"Calcium, Ca",mg
FoodNutrient,8525370,0.43,747693,"Iron, Fe",mg
FoodNutrient,8525371,13.5,747693,"Magnesium, Mg",mg
FoodNutrient,8525374,249.0,747693,"Potassium, K",mg
FoodNutrient,8525375,949.0,747693,"Sodium, Na",mg
FoodNutrient,8525376,0.16,747693,"Zinc, Zn",mg
FoodNutrient,8525377,21.8,747693,"Sugars, Total",g
FoodNutrient,8525378,1.11,747693,Protein,g
FoodNutrient,8525379,26.8,747693,"Carbohydrate, by difference",g
FoodNutrient,8526264,0.391,747997,Riboflavin,mg
FoodNutrient,8526265,10.7,747997,Protein,g
FoodNutrient,8526268,0.0,747997,Total lipid (fat),g
FoodNutrient,8526272,2.36,747997,"Carbohydrate, by difference",g
FoodNutrient,8527177,28.8,748236,Total lipid (fat),g
FoodNutrient,8527179,16.2,748236,Protein,g
FoodNutrient,8527181,0.467,748236,Riboflavin,mg
FoodNutrient,8527182,1.02,748236,"Carbohydrate, by difference",g
FoodNutrient,8527212,5.64,748236,Vitamin E (alpha-tocopherol),mg
FoodNutrient,8527444,17.3,748278,Vitamin E (alpha-tocopherol),mg
FoodNutrient,8527470,94.5,748278,Total fat (NLEA),g
FoodNutrient,8527737,22.6,748323,Vitamin E (alpha-tocopherol),mg
FoodNutrient,8527750,94.0,748323,Total fat (NLEA),g
FoodNutrient,8527998,12.2,748366,Vitamin E (alpha-tocopherol),mg
FoodNutrient,8528020,94.6,748366,Total fat (NLEA),g
FoodNutrient,8529163,93.7,748608,Total fat (NLEA),g
FoodNutrient,8530278,0.077,748967,Thiamin,mg
FoodNutrient,8530279,0.419,748967,Riboflavin,mg
FoodNutrient,8530280,1.02,748967,Vitamin B-12,µg
FoodNutrient,8530281,411.0,748967,Cholesterol,mg
FoodNutrient,8530288,12.4,748967,Protein,g
FoodNutrient,8530291,0.0,748967,Lactose,g
FoodNutrient,8530292,1.67,748967,"Iron, Fe",mg
FoodNutrient,8530293,11.4,748967,"Magnesium, Mg",mg
FoodNutrient,8530295,129.0,748967,"Sodium, Na",mg
FoodNutrient,8530299,180.0,748967,"Vitamin A, RAE",µg
FoodNutrient,8530307,48.0,748967,"Calcium, Ca",mg
FoodNutrient,8530308,132.0,748967,"Potassium, K",mg
FoodNutrient,8530309,1.24,748967,"Zinc, Zn",mg
FoodNutrient,8530310,9.96,748967,Total lipid (fat),g
FoodNutrient,8530316,0.0,748967,Niacin,mg
FoodNutrient,8530317,0.063,748967,Vitamin B-6,mg
FoodNutrient,8530320,98.4,748967,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,8530321,0.96,748967,"Carbohydrate, by difference",g
FoodNutrient,8530322,2.46,748967,Vitamin D3 (cholecalciferol),µg
FoodNutrient,8530323,2.46,748967,Vitamin D (D2 + D3),µg
FoodNutrient,8530325,0.2,748967,"Sugars, Total",g
FoodNutrient,8530329,8.65,748967,Total fat (NLEA),g
FoodNutrient,8530330,71.0,748967,"Folate, total",µg
